source_name,source_link,event_id,event_date,event_time,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,storm_name,photo_link,notes,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude
The Hindu,http://www.thehindu.com/news/national/tamil-nadu/ghat-road-leading-to-temple-closed-following-landslip/article7831586.ece,8893,10/31/2015 12:00:00 AM,,Arthanareeswarar Temple,"Downpour for about three hours on Saturday evening led to landslip, the second in the last four days, on the ghat road leading to Arthanareeswarar Temple situated atop a hillock in the town in the early hours of Sunday.  Due to sharp showers, landslip was reported near the fourth bend on Thursday. This led to closure of road for traffic and the district administration launched restoration works instantly.  Heavy rainfall lashed Tiruchengode town and the surrounding areas again on Saturday evening. Landslip took place again on Sunday morning, this time near the first bend.  On receiving information, V. Dakshinamoorthy, Collector, rushed to the spot and inspected the entire stretch of the damaged road walking for about a km.        Mahatma, Revenue Divisional Officer, Tiruchengode; Pon Saraswathi, Chairperson, Tiruchengode Municipality, and PWD and HR and CE officials accompanied the Collector.  The Collector said that the Government had sanctioned Rs. 21 lakh for the road restoration wo",Arthanareeswarar Temple,exact,landslide,downpour,small,above_road,0.0,0.0,,,,glc,8893.0,India,IN,Tamil Nadu,87123.0,Tiruchengode,0.82783,07/11/2016 04:57:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,77.899,11.3742
ibnlive.in,http://ibnlive.in.com/news/landslides-shake-idukki-district/283297-60-116.html,4489,08/17/2012 12:00:00 AM,,"Idukki-Kattappana Rd, kerala (Mid-point of rd)","A minor landslip was also reported on the Idukki-Kattappana Road. This created a minor traffic block, the Fire and Rescue Services sources said","Idukki-Kattappana Rd, kerala (Mid-point of rd)",10km,landslide,downpour,medium,unknown,,,,,,glc,4489.0,India,IN,Tamil Nadu,13209.0,Kombai,16.22171,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,77.1498,9.8232
www.business-standard.com,http://www.business-standard.com/article/current-affairs/mullaperiyar-dam-near-to-full-landslides-at-naliyani-villanchira-113080700331_1.html,5281,08/05/2013 12:00:00 AM,,"Villanchira, Near Neryamangalam","Meanwhile, fresh landslides were reported at two locations at Naliyani, near Thodupuzha town, and at Villanchira, near Neryamangalam. There was no casualty.","Villanchira, Near Neryamangalam",5km,landslide,unknown,medium,unknown,0.0,,,,,glc,5281.0,India,IN,Kerala,25436.0,Kuttampuzha,11.60704,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,76.7606,10.0486
articles.timesofindia,http://articles.timesofindia.indiatimes.com/2012-10-23/coimbatore/34679010_1_northeast-monsoon-heavy-damage-heavy-rains,4590,10/21/2012 09:00:00 AM,,(Rail track between Kallar and Burliar)Tamil Nadu,"A major rain-triggered landslide along the rail track between Kallar and Burliar affected the Nilgiris Mountain Rail service between Mettupalayam and Ooty on Monday morning. According to railway officials, it would take at least three days to clear the debris on the track. Consequently, train services on the NMR track has been cancelled for three days. With weather forecasts predicting low-pressure and the early onset of the northeast monsoon, heavy rains continued to lash the Nilgiris especially Coonoor and surrounding areas since Friday. The wet spell continues in Ooty as well with cloudy skies keeping the sun at bay.",(Rail track between Kallar and Burliar)Tamil Nadu,10km,landslide,rain,medium,unknown,,,,,,glc,4590.0,India,IN,Tamil Nadu,66944.0,Mettupalayam,7.2812,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,76.8806,11.338
The Hindu,http://www.thehindu.com/news/national/tamil-nadu/landslide-on-nmr-track/article5975555.ece,6011,05/04/2014 12:00:00 AM,,Adderlie near Coonoor,A landslide partially hit train services on the Nilgiri Mountain Railway (NMR) on Sunday. Railway sources told The Hindu that due to a downpour on Saturday evening in Coonoor and some places below a landslip had occurred on the track at Adderlie.,Adderlie near Coonoor,10km,landslide,rain,small,above_road,0.0,0.0,,,,glc,6011.0,India,IN,Tamil Nadu,20254.0,Wellington,5.21592,08/24/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,76.8267,11.3403
thehindu,http://www.thehindu.com/news/states/kerala/article792720.ece,2495,09/24/2010 01:00:00 AM,,"rail line between Mulanthuruthy and Piravom near Mulanthruth, Kerala","Train services in the Kottayam-Ernakulam route have been cancelled after mud caved in on the Thiruvananthapuram-Mangalore Express early on Friday morning in between Mulanthuruthy and Piravom.  Around a dozen passengers were injured after they panicked and jumped out of the train. Passenger trains linking Ernakulam with Kottayam and Alappuzha have been cancelled. The other trains have been diverted through Alappuzha since there is only a single track in the affected portion. The Parasuram Express would ply through Alappuzha.  The accident took place after around 1 am, Railway sources said. An earth mover arrived by morning and has begun removing the mud. ","rail line between Mulanthuruthy and Piravom near Mulanthruth, Kerala",5km,landslide,downpour,medium,unknown,0.0,,,,,glc,2495.0,India,IN,Kerala,17944.0,Arukutti,5.66322,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,76.3902,9.8988
hindu,http://www.hindu.com/thehindu/holnus/004200806251866.htm,609,06/25/2008 12:00:00 AM,,Udhagamandalam,"Traffic was totally stopped on the Gudalur-Kerala National Highway on Wednesday, following landslides at three places, due to heavy rains for the last couple of days",Udhagamandalam,25km,landslide,downpour,medium,unknown,,,,,,glc,609.0,India,IN,Tamil Nadu,98238.0,Ooty,0.68195,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,76.69,11.41
www.business-standard.com,http://www.business-standard.com/article/pti-stories/four-killed-in-landslide-113061800917_1.html,4950,06/18/2013 08:00:00 AM,,"Tottilagundi, Dakshina Kannada District","Four members of a family were killed and seven others injured in a landslide triggered by incessant rains at Tottilagundi in Dakshina Kannada district in the early hours today, police said. The victims included three women, police said, adding while the injured were in another house.","Tottilagundi, Dakshina Kannada District",unknown,landslide,rain,medium,unknown,4.0,7.0,,,,glc,4950.0,India,IN,Karnataka,53331.0,Puttūr,10.62786,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,75.2476,12.8446
ibnlive.in,http://ibnlive.in.com/news/crops-worth-rs-185-lakh-destroyed-in-idukki/156739-60-116.html,3565,06/02/2011 12:00:00 AM,,"Idukki taluk, Kerala","Jun 05, 2011 at 12:04pm IST  KATTAPPANA: The heavy rain which has been lashing the district for the last several days has caused heavy damage to crops and property. According to the Agriculture Department sources, crops worth Rs 18.5 lakh in 150 hectares of land have been destroyed. The farmers in Thodupuzha, Peermade and Idukki taluk suffered a major loss as the crops got damaged in the rain. Three houses were fully damaged and over 17 houses were partially damaged in several parts of the district. Landslides were reported in Thodupuzha, Kulamavvu, Munnar and Elappara in the last two days. Power supply was disrupted in many parts of Idukki owing to the snapping of transmission lines. Traffic on many roads in and around the district was also disrupted owing to landslides. Landslide occurred over Past 2 days.","Idukki taluk, Kerala",25km,landslide,downpour,medium,unknown,0.0,,,,,glc,3565.0,India,IN,Kerala,11248.0,Idukki,3.5574,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,76.9408,9.8306
deccanherald,http://www.deccanherald.com/content/101745/landslide-mlore-blore-train-cancelled.html,2536,10/03/2010 07:00:00 PM,,Sakleshpur : A landslide at Sirivagilu near Subramanya forced cancellation of Kannur-Yeshwanthpur train on Sunday evening. A retaining wall built nea*,"A landslide at Sirivagilu near Subramanya forced cancellation of Kannur-Yeshwanthpur train on Sunday evening. A retaining wall built near the railway line collapsed around  7 pm, blocking the track. The train which arrived at Mangalore station from Kannur could not proceed due to the landslide. Though the debris are being cleared, officials in the Railways said that the train was cancelled as they were not sure of clearing the track by Sunday night.",,50km,landslide,unknown,medium,unknown,0.0,,,,,glc,2536.0,India,IN,Karnataka,24931.0,Sakleshpur,27.99881,09/15/2014 05:18:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,75.5844,12.7796
Indian 24 News,http://www.indian24news.com/india/landslips-snap-road-connectivity-to-kodaikanal/69415-news,8988,12/07/2015 12:00:00 AM,,Upper Kodaikanal Road,"Landslips on Upper Kodaikanal Road near Pallangi and on Batlgundu-Thandigudi Ghat Road near Perumparai cut off road connectivity to Kodaikanal hill here on Sunday.  Traffic was disrupted for more than an hour and vehicles were stranded on both directions of these roads. Bus services to Pallangi, Attuvampatti and Kombaikadu and vehicles proceeding to Thandigudi from Dindigul were not operated for some time.  The highways officials used earth-movers to clear boulders and heaps of soil and created temporary path to enable vehicles to cross the landslip areas.  However, incessant rains on the hill made the rehabilitation work tough.  Already, they expedited construction of retention wall at weak spots to prevent further landslips on Palani-Kodaikanal highway.  Heavy rains pushed down soil and boulders at weak spots on the ghat road, said officials. Drivers were advised to drive vehicles at slow speed while crossing these spots. Already, mist and rains blinded vision of the drivers. The Hig",Upper Kodaikanal Road,1km,landslide,rain,medium,above_road,0.0,0.0,,http://www.thehindu.com/multimedia/dynamic/02647/06dec_dgrajns4__07_2647798f.jpg,,glc,8988.0,India,IN,Tamil Nadu,35021.0,Kodaikānāl,1.80154,07/15/2016 06:03:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,77.4767,10.2288
Kaumudi Online,http://www.kaumudiglobal.com/innerpage1.php?newsid=67272,7292,07/27/2015 09:30:00 AM,,"near a hill at Puthuvacherry, in Peralassery in Kannur",Two people died in a mudslide at Puthavacheri in Kannur. They have been identified as Subair (50) of Perlasseri and Babu (45). Earth had caved in behind Subair’s house earlier.,"near a hill at Puthuvacherry, in Peralassery in Kannur",5km,mudslide,mining,small,urban,2.0,0.0,,http://media.newindianexpress.com/landslip.jpg/2015/07/28/article2943979.ece/alternates/w620/landslip.jpg,,glc,7292.0,India,IN,Kerala,62836.0,Cannanore,0.96227,10/21/2015 06:39:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,75.4856,11.8348
United Nations Development Programme - Relief Web,http://www.reliefweb.int/rw/RWB.NSF/db900SID/MCON-74J2QF?OpenDocument,101,06/25/2007 12:00:00 AM,,Wayanad,4 deaths reported b/w Wayanad and Kozhikode,Wayanad,50km,landslide,monsoon,large,unknown,4.0,,,,,glc,101.0,India,IN,Kerala,11651.0,Panamaram,3.87096,01/08/2016 11:23:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,76.074,11.7095
articles.timesofindia.indiatimes.com,http://articles.timesofindia.indiatimes.com/2013-08-10/thiruvananthapuram/41266154_1_monsoon-fury-memorandum-crossed-rs,5265,08/04/2013 12:00:00 AM,,"Idukki, Kerala","The state government has sought a financial assistance of Rs 5,660 crore from the Union government to cope with monsoon-related calamities that claimed 175 lives, damaged 60,000 houses and ravaged over 50% of roads across the state. In a memorandum submitted to Prime Minister Manmohan Singh, chief minister Oommen Chandy said monsoon-related calamities were to be considered a national disaster and the state -- which had been fighting the ill- effects of severe drought till a couple of months ago -- was not in a position to handle the financial implications of rain devastation in Kerala. Monsoon rainfall in 2013 had exceeded the forecast, causing landslides and floods in several districts. Coastal erosion compounded the problem, damaging the state coastline significantly. Floods devastated several villages leading to evacuation and dislocation of a large number of families, the memorandum said. ""Out of the 1,51,652km of roads in the state, more than 50% have been severely damaged. Secto","Idukki, Kerala",unknown,landslide,continuous_rain,very_large,unknown,3.0,,,,,glc,5265.0,India,IN,Kerala,11248.0,Idukki,8.6519,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,77.011,9.9147
The Hindu,http://www.thehindu.com/news/national/karnataka/trains-delayed-owing-to-mishap/article8861760.ece,9006,07/16/2016 03:00:00 PM,,"Kulashekara-Konguru Mutt Road (Kongoor Mutt Road) near Mangaluru Junction-Panambur Railway line, near Mangaluru, India","In an unrelated incident, there was a minor landslide off Kulashekara-Konguru Mutt Road near Mangaluru on Saturday afternoon abutting the Mangaluru Junction-Panambur Railway line, which is now being doubled.  The damaged portion was a part of hill-cutting exercise being undertaken by the Southern Railway for doubling the line. It is said that the landslip occurred when an earthmover engaged in hill cutting was being moved atop the hillock. However, there was no casualty.  The landslip however has put a few houses adjoining the area and the connecting road under threat.","Kulashekara-Konguru Mutt Road (Kongoor Mutt Road) near Mangaluru Junction-Panambur Railway line, near Mangaluru, India",5km,landslide,construction,small,above_road,0.0,0.0,,,,glc,9006.0,India,IN,Karnataka,417387.0,Mangalore,3.99389,07/18/2016 03:05:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,74.8859,12.8962
dailypioneer.com,http://dailypioneer.com/nation/87976-rain-fury-returns-to-kerala.html,4484,08/17/2012 12:00:00 AM,,"(Thalanadu - Teekoy hwy), Erattupetta, Kottayam (Thalanadu - Teekoy hwy)","Monsoon fury returned to Kerala on Friday after sowing devastation in the State’s northern region 10 days ago. Four persons died and two were reported missing in a landslide near Kothamangalam in Ernakulam district on Friday as rain-related tragedies kept flowing in from various locations in the central and eastern regions. Thanikkuzhi Narayanan died of cardiac arrest from the shock of seeing a massive landslide at Block 4, Kadavoor in Paingottoor Panchayat near Kothamangalam. The body of Vattakkunnel Ouseph was found among the debris brought by the landslide which occurred at about 3.30 pm Friday.At least seven houses were smashed and washed away in the landslide. “I heard a big sound which I can compare to nothing. Then the trees, rocks and soil just tumbled down off the hilltop swallowing everything on the way,” said Varkey, a local resident of Kadavoor. “Torrential rains have been lashing this area since Thursday morning,” he added.One person rescued the mud accumulated from the la","(Thalanadu - Teekoy hwy), Erattupetta, Kottayam (Thalanadu - Teekoy hwy)",1km,landslide,downpour,medium,unknown,,,,,,glc,4484.0,India,IN,Kerala,33408.0,Erāttupetta,3.67394,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,76.8168,9.6991
Telegraph,http://www.telegraph.co.uk/news/worldnews/southamerica/peru/9616642/At-least-11-killed-as-mudslide-engulfs-small-village-in-Peru.html,4592,10/22/2012 09:00:00 AM,,"(between Burliar and Kallar) Nilgiris, Tamil Nadu,","Those killed in the landslide include five children, Ronald Garcia, the provincial mayor, told RPP national radio network.The avalanche of mud and rocks swept away 24 homes when it crashed into the village of El Porvenir, in the northern department of San Martin, at dawn.The head of Peru's Civil Defense Institute, Alfredo Murgueytio, told the daily El Comercio in an interview posted online that rescuers pulled 11 bodies from the rubble, and that 10 people are still missing.Mayor Garcia said that some of the missing people may have fled into the hills to save their lives.","(between Burliar and Kallar) Nilgiris, Tamil Nadu,",1km,landslide,rain,medium,unknown,,,,,,glc,4592.0,India,IN,Kerala,30832.0,Elūr,4.38986,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,76.322,10.077
The Hindu,http://www.thehindu.com/news/cities/Coimbatore/woman-dies-in-mudslide-at-construction-site/article8473470.ece,9409,04/13/2016 01:00:00 PM,,a construction site on Tiger Hill Road,"the workers were excavating mud from a low-lying area to construct the basement of a house, when mud fell on them",a construction site on Tiger Hill Road,5km,mudslide,construction,small,unknown,1.0,0.0,,,,glc,9409.0,India,IN,Tamil Nadu,20254.0,Wellington,3.11294,08/04/2016 02:04:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,76.8076,11.3464
